NODE ID;COORDS;ELEMENTS;
5;0;0;10;20;208;550;553;
427;424;428;444;132;131;127;
428;410;430;427;132;127;114;
430;428;-1;448;113;132;114;
436;419;439;-1;84;85;130;
439;436;440;456;135;84;130;
440;423;443;439;135;130;131;
443;440;444;460;136;135;131;
444;427;447;443;136;131;132;
447;444;448;464;137;136;132;
448;430;450;447;137;132;113;
450;448;-1;468;112;137;113;
456;439;459;-1;25;84;135;
459;456;460;-1;26;25;135;
460;443;463;459;26;135;136;
463;460;464;-1;27;26;136;
464;447;467;463;27;136;137;
467;464;468;-1;28;27;137;
468;450;470;467;28;137;112;
470;468;-1;-1;29;28;112;
490;-1;493;-1;66;34;35;
493;490;494;510;148;66;35;
494;-1;497;493;148;35;36;
497;494;498;514;149;148;36;
498;-1;501;497;149;36;37;
501;498;502;518;150;149;37;
502;-1;504;501;150;37;38;
504;502;-1;522;94;150;38;
510;493;513;-1;65;66;148;
513;510;514;530;153;65;148;
514;497;517;513;153;148;149;
517;514;518;534;154;153;149;
518;501;521;517;154;149;150;
521;518;522;538;155;154;150;
522;504;524;521;155;150;94;
524;522;-1;542;93;155;94;
530;513;533;-1;64;65;153;
533;530;534;550;158;64;153;
534;517;537;533;158;153;154;
537;534;538;554;159;158;154;
538;521;541;537;159;154;155;
541;538;542;558;160;159;155;
542;524;544;541;160;155;93;
544;542;-1;562;92;160;93;
550;533;553;-1;5;64;158;
553;550;554;-1;6;5;158;
554;537;557;553;6;158;159;
557;554;558;-1;7;6;159;
558;541;561;557;7;159;160;
561;558;562;-1;8;7;160;
562;544;564;561;8;160;92;
564;562;-1;-1;9;8;92;

